B,I,T,VG,Vxx,Vxy
1.5179,1.05e-08,1.727,-6.276276276,2.62e-07,-2.57e-05
1.5179,1.05e-08,1.727,-6.256256256,4.41e-07,-2.57e-05
1.5179,1.05e-08,1.727,-6.236236236,3.26e-07,-2.62e-05
1.5179,1.05e-08,1.727,-6.216216216,6.85e-07,-2.67e-05
1.5179,1.05e-08,1.727,-6.196196196,8.74e-07,-2.67e-05
1.5179,1.05e-08,1.727,-6.176176176,9.74e-07,-2.67e-05
1.5178,1.05e-08,1.727,-6.156156156,7.67e-07,-2.67e-05
1.5178,1.05e-08,1.727,-6.136136136,7.73e-07,-2.67e-05
1.5178,1.05e-08,1.727,-6.116116116,5.63e-07,-2.67e-05
1.5178,1.05e-08,1.727,-6.096096096,4.62e-07,-2.67e-05
1.5178,1.05e-08,1.727,-6.076076076,6.75e-07,-2.67e-05
1.5178,1.05e-08,1.727,-6.056056056,6.02e-07,-2.72e-05
1.5177,1.05e-08,1.727,-6.036036036,6.83e-07,-2.72e-05
1.5177,1.05e-08,1.727,-6.016016016,7.48e-07,-2.77e-05
1.5177,1.05e-08,1.727,-5.995995996,9.15e-07,-2.81e-05
1.5177,1.05e-08,1.727,-5.975975976,5.72e-07,-2.77e-05
1.5177,1.05e-08,1.727,-5.955955956,4.48e-07,-2.77e-05
1.5177,1.05e-08,1.727,-5.935935936,5.62e-07,-2.77e-05
1.5177,1.05e-08,1.727,-5.915915916,3.7e-07,-2.77e-05
1.5176,1.05e-08,1.727,-5.895895896,2.89e-07,-2.77e-05
1.5176,1.05e-08,1.727,-5.875875876,1.08e-07,-2.77e-05
1.5176,1.05e-08,1.727,-5.855855856,2.42e-08,-2.77e-05
1.5176,1.05e-08,1.727,-5.835835836,-1.25e-07,-2.81e-05
1.5176,1.05e-08,1.727,-5.815815816,-2.92e-07,-2.81e-05
1.5176,1.05e-08,1.727,-5.795795796,-3.96e-07,-2.81e-05
1.5176,1.05e-08,1.727,-5.775775776,-4.15e-07,-2.77e-05
1.5175,1.05e-08,1.727,-5.755755756,-4.32e-07,-2.77e-05
1.5175,1.05e-08,1.727,-5.735735736,-4.56e-07,-2.77e-05
1.5175,1.05e-08,1.727,-5.715715716,-3.96e-07,-2.81e-05
1.5175,1.05e-08,1.727,-5.695695696,-4e-07,-2.77e-05
1.5175,1.05e-08,1.727,-5.675675676,-1.17e-07,-2.81e-05
1.5175,1.05e-08,1.727,-5.655655656,-9.31e-08,-2.81e-05
1.5175,1.05e-08,1.727,-5.635635636,-2.06e-07,-2.81e-05
1.5174,1.05e-08,1.727,-5.615615616,-8.2e-08,-2.81e-05
1.5174,1.05e-08,1.727,-5.595595596,-1.4e-08,-2.81e-05
1.5174,1.05e-08,1.727,-5.575575576,-2.49e-07,-2.77e-05
1.5174,1.05e-08,1.727,-5.555555556,-3.13e-07,-2.77e-05
1.5174,1.05e-08,1.727,-5.535535536,-2.07e-07,-2.77e-05
1.5174,1.05e-08,1.727,-5.515515516,-3.54e-08,-2.81e-05
1.5174,1.05e-08,1.727,-5.495495495,7.73e-08,-2.81e-05
1.5173,1.05e-08,1.727,-5.475475475,1.15e-07,-2.81e-05
1.5173,1.05e-08,1.727,-5.455455455,1.69e-07,-2.81e-05
1.5173,1.05e-08,1.727,-5.435435435,2.54e-07,-2.81e-05
1.5173,1.05e-08,1.727,-5.415415415,9.87e-08,-2.81e-05
1.5173,1.05e-08,1.727,-5.395395395,4.66e-08,-2.81e-05
1.5173,1.05e-08,1.727,-5.375375375,-8.94e-08,-2.81e-05
1.5173,1.05e-08,1.727,-5.355355355,1.8e-07,-2.81e-05
1.5173,1.05e-08,1.727,-5.335335335,3.44e-07,-2.81e-05
1.5173,1.05e-08,1.727,-5.315315315,5.08e-07,-2.86e-05
1.5172,1.05e-08,1.727,-5.295295295,7.17e-07,-2.86e-05
1.5172,1.05e-08,1.727,-5.275275275,7.25e-07,-2.91e-05
1.5172,1.05e-08,1.727,-5.255255255,8.71e-07,-2.91e-05
1.5172,1.05e-08,1.727,-5.235235235,7.57e-07,-2.91e-05
1.5172,1.05e-08,1.727,-5.215215215,8.39e-07,-2.91e-05
1.5172,1.05e-08,1.727,-5.195195195,8.61e-07,-2.91e-05
1.5171,1.04e-08,1.727,-5.175175175,1.05e-06,-2.91e-05
1.5171,1.05e-08,1.727,-5.155155155,1e-06,-2.91e-05
1.5171,1.05e-08,1.727,-5.135135135,1.11e-06,-3e-05
1.5171,1.05e-08,1.727,-5.115115115,1.12e-06,-3e-05
1.5171,1.05e-08,1.727,-5.095095095,1.44e-06,-3e-05
1.5171,1.05e-08,1.727,-5.075075075,1.45e-06,-3.05e-05
1.5171,1.05e-08,1.727,-5.055055055,1.44e-06,-3e-05
1.517,1.05e-08,1.727,-5.035035035,1.52e-06,-3.05e-05
1.517,1.05e-08,1.727,-5.015015015,1.49e-06,-3.05e-05
1.517,1.05e-08,1.727,-4.994994995,1.41e-06,-3.05e-05
1.517,1.05e-08,1.727,-4.974974975,1.65e-06,-3.15e-05
1.517,1.05e-08,1.727,-4.954954955,1.84e-06,-3.15e-05
1.517,1.05e-08,1.727,-4.934934935,2.02e-06,-3.15e-05
1.517,1.05e-08,1.727,-4.914914915,2.25e-06,-3.19e-05
1.5169,1.05e-08,1.727,-4.894894895,2.32e-06,-3.19e-05
1.5169,1.05e-08,1.727,-4.874874875,2.4e-06,-3.24e-05
1.5169,1.05e-08,1.728,-4.854854855,2.26e-06,-3.24e-05
1.5169,1.05e-08,1.728,-4.834834835,2.35e-06,-3.24e-05
1.5169,1.04e-08,1.728,-4.814814815,2.31e-06,-3.24e-05
1.5169,1.04e-08,1.728,-4.794794795,2.44e-06,-3.29e-05
1.5169,1.05e-08,1.728,-4.774774775,2.43e-06,-3.34e-05
1.5168,1.05e-08,1.728,-4.754754755,2.71e-06,-3.34e-05
1.5168,1.05e-08,1.728,-4.734734735,2.54e-06,-3.34e-05
1.5168,1.05e-08,1.728,-4.714714715,2.46e-06,-3.34e-05
1.5168,1.05e-08,1.728,-4.694694695,2.46e-06,-3.43e-05
1.5168,1.05e-08,1.728,-4.674674675,2.45e-06,-3.43e-05
1.5168,1.04e-08,1.728,-4.654654655,2.44e-06,-3.43e-05
1.5168,1.04e-08,1.728,-4.634634635,2.51e-06,-3.43e-05
1.5167,1.05e-08,1.728,-4.614614615,2.57e-06,-3.48e-05
1.5167,1.04e-08,1.728,-4.594594595,2.69e-06,-3.53e-05
1.5167,1.04e-08,1.728,-4.574574575,2.65e-06,-3.58e-05
1.5167,1.05e-08,1.728,-4.554554555,2.77e-06,-3.58e-05
1.5167,1.05e-08,1.728,-4.534534535,2.74e-06,-3.58e-05
1.5167,1.05e-08,1.728,-4.514514515,2.65e-06,-3.62e-05
1.5167,1.05e-08,1.728,-4.494494494,2.68e-06,-3.62e-05
1.5166,1.05e-08,1.728,-4.474474474,2.55e-06,-3.67e-05
1.5166,1.05e-08,1.728,-4.454454454,2.74e-06,-3.67e-05
1.5166,1.04e-08,1.728,-4.434434434,2.72e-06,-3.67e-05
1.5166,1.04e-08,1.728,-4.414414414,2.66e-06,-3.72e-05
1.5166,1.05e-08,1.728,-4.394394394,2.92e-06,-3.77e-05
1.5166,1.05e-08,1.728,-4.374374374,2.87e-06,-3.77e-05
1.5165,1.05e-08,1.728,-4.354354354,2.8e-06,-3.81e-05
1.5165,1.05e-08,1.728,-4.334334334,2.62e-06,-3.86e-05
1.5165,1.05e-08,1.728,-4.314314314,2.63e-06,-3.86e-05
1.5165,1.05e-08,1.728,-4.294294294,2.47e-06,-3.91e-05
1.5165,1.04e-08,1.728,-4.274274274,2.53e-06,-3.91e-05
1.5165,1.04e-08,1.728,-4.254254254,2.56e-06,-4.01e-05
1.5165,1.05e-08,1.728,-4.234234234,2.59e-06,-4.01e-05
1.5165,1.05e-08,1.728,-4.214214214,2.67e-06,-4.05e-05
1.5164,1.05e-08,1.728,-4.194194194,2.7e-06,-4.1e-05
1.5164,1.05e-08,1.728,-4.174174174,2.71e-06,-4.1e-05
1.5164,1.05e-08,1.728,-4.154154154,2.54e-06,-4.1e-05
1.5164,1.05e-08,1.728,-4.134134134,2.45e-06,-4.15e-05
1.5164,1.04e-08,1.728,-4.114114114,2.37e-06,-4.15e-05
1.5164,1.04e-08,1.728,-4.094094094,2.35e-06,-4.2e-05
1.5164,1.05e-08,1.728,-4.074074074,2.28e-06,-4.24e-05
1.5163,1.05e-08,1.728,-4.054054054,2.25e-06,-4.29e-05
1.5163,1.05e-08,1.728,-4.034034034,2.26e-06,-4.34e-05
1.5163,1.05e-08,1.728,-4.014014014,2.2e-06,-4.34e-05
1.5163,1.05e-08,1.728,-3.993993994,1.99e-06,-4.34e-05
1.5163,1.05e-08,1.728,-3.973973974,1.61e-06,-4.43e-05
1.5163,1.05e-08,1.728,-3.953953954,1.23e-06,-4.43e-05
1.5163,1.05e-08,1.728,-3.933933934,1.08e-06,-4.43e-05
1.5163,1.05e-08,1.728,-3.913913914,9.8e-07,-4.43e-05
1.5162,1.04e-08,1.728,-3.893893894,8.04e-07,-4.48e-05
1.5162,1.04e-08,1.728,-3.873873874,4.81e-07,-4.53e-05
1.5162,1.05e-08,1.728,-3.853853854,5.33e-07,-4.58e-05
1.5162,1.05e-08,1.728,-3.833833834,3.12e-07,-4.58e-05
1.5162,1.05e-08,1.728,-3.813813814,2.46e-07,-4.58e-05
1.5161,1.05e-08,1.728,-3.793793794,1.86e-08,-4.58e-05
1.5162,1.05e-08,1.728,-3.773773774,-5.22e-08,-4.58e-05
1.5161,1.05e-08,1.728,-3.753753754,-2.67e-07,-4.58e-05
1.5161,1.04e-08,1.728,-3.733733734,-3.9e-07,-4.58e-05
1.5161,1.04e-08,1.728,-3.713713714,-4.4e-07,-4.58e-05
1.5161,1.05e-08,1.728,-3.693693694,-2.54e-07,-4.58e-05
1.5161,1.05e-08,1.728,-3.673673674,-4.06e-07,-4.63e-05
1.5161,1.05e-08,1.728,-3.653653654,-2.65e-07,-4.63e-05
1.5161,1.05e-08,1.728,-3.633633634,-2.02e-07,-4.63e-05
1.5161,1.05e-08,1.728,-3.613613614,-3.06e-07,-4.63e-05
1.516,1.05e-08,1.728,-3.593593594,-2.8e-07,-4.58e-05
1.516,1.05e-08,1.728,-3.573573574,-3.25e-07,-4.58e-05
1.516,1.05e-08,1.728,-3.553553554,-4.55e-07,-4.58e-05
1.516,1.05e-08,1.728,-3.533533534,-4.6e-07,-4.58e-05
1.516,1.04e-08,1.728,-3.513513514,-3.03e-07,-4.58e-05
1.516,1.04e-08,1.728,-3.493493493,-3.56e-07,-4.58e-05
1.516,1.05e-08,1.728,-3.473473473,-4.29e-07,-4.63e-05
1.5159,1.05e-08,1.728,-3.453453453,-5.12e-07,-4.58e-05
1.5159,1.05e-08,1.728,-3.433433433,-5.95e-07,-4.63e-05
1.5159,1.04e-08,1.728,-3.413413413,-4.34e-07,-4.58e-05
1.5159,1.05e-08,1.728,-3.393393393,-2.29e-07,-4.58e-05
1.5159,1.04e-08,1.728,-3.373373373,-1.56e-07,-4.58e-05
1.5159,1.04e-08,1.728,-3.353353353,-1.68e-08,-4.58e-05
1.5158,1.04e-08,1.728,-3.333333333,2.71e-07,-4.58e-05
1.5158,1.04e-08,1.728,-3.313313313,6.26e-07,-4.58e-05
1.5158,1.04e-08,1.728,-3.293293293,1.05e-06,-4.67e-05
1.5158,1.04e-08,1.728,-3.273273273,1.36e-06,-4.63e-05
1.5158,1.04e-08,1.728,-3.253253253,1.57e-06,-4.67e-05
1.5158,1.05e-08,1.728,-3.233233233,1.66e-06,-4.63e-05
1.5158,1.04e-08,1.728,-3.213213213,2.01e-06,-4.63e-05
1.5157,1.04e-08,1.728,-3.193193193,2.27e-06,-4.67e-05
1.5157,1.04e-08,1.728,-3.173173173,2.56e-06,-4.67e-05
1.5157,1.05e-08,1.728,-3.153153153,3.07e-06,-4.67e-05
1.5157,1.04e-08,1.728,-3.133133133,3.43e-06,-4.72e-05
1.5157,1.04e-08,1.728,-3.113113113,3.63e-06,-4.77e-05
1.5157,1.05e-08,1.728,-3.093093093,3.92e-06,-4.77e-05
1.5157,1.05e-08,1.728,-3.073073073,4.2e-06,-4.77e-05
1.5157,1.04e-08,1.728,-3.053053053,4.32e-06,-4.82e-05
1.5157,1.04e-08,1.728,-3.033033033,4.6e-06,-4.86e-05
1.5156,1.04e-08,1.728,-3.013013013,4.86e-06,-4.91e-05
1.5156,1.04e-08,1.728,-2.992992993,5.25e-06,-4.96e-05
1.5156,1.04e-08,1.728,-2.972972973,5.25e-06,-5.01e-05
1.5156,1.04e-08,1.728,-2.952952953,5.72e-06,-5.01e-05
1.5156,1.05e-08,1.728,-2.932932933,6.44e-06,-5.01e-05
1.5156,1.05e-08,1.728,-2.912912913,6.68e-06,-5.1e-05
1.5155,1.04e-08,1.728,-2.892892893,7.39e-06,-5.1e-05
1.5155,1.04e-08,1.728,-2.872872873,7.63e-06,-5.15e-05
1.5155,1.04e-08,1.728,-2.852852853,8.11e-06,-5.2e-05
1.5155,1.04e-08,1.728,-2.832832833,8.11e-06,-5.25e-05
1.5155,1.04e-08,1.728,-2.812812813,7.87e-06,-5.29e-05
1.5155,1.04e-08,1.728,-2.792792793,8.11e-06,-5.34e-05
1.5155,1.04e-08,1.728,-2.772772773,8.34e-06,-5.39e-05
1.5155,1.04e-08,1.728,-2.752752753,8.82e-06,-5.48e-05
1.5154,1.04e-08,1.728,-2.732732733,9.3e-06,-5.58e-05
1.5154,1.04e-08,1.728,-2.712712713,9.3e-06,-5.63e-05
1.5154,1.04e-08,1.728,-2.692692693,9.54e-06,-5.72e-05
1.5154,1.04e-08,1.728,-2.672672673,9.78e-06,-5.77e-05
1.5154,1.04e-08,1.728,-2.652652653,9.78e-06,-5.91e-05
1.5154,1.04e-08,1.728,-2.632632633,9.78e-06,-6.01e-05
1.5154,1.04e-08,1.728,-2.612612613,9.78e-06,-6.06e-05
1.5154,1.04e-08,1.728,-2.592592593,1e-05,-6.15e-05
1.5154,1.04e-08,1.728,-2.572572573,1.05e-05,-6.25e-05
1.5153,1.04e-08,1.728,-2.552552553,1.1e-05,-6.29e-05
1.5153,1.04e-08,1.728,-2.532532533,1.12e-05,-6.34e-05
1.5153,1.04e-08,1.728,-2.512512513,1.12e-05,-6.44e-05
1.5153,1.04e-08,1.728,-2.492492492,1.12e-05,-6.53e-05
1.5153,1.04e-08,1.728,-2.472472472,1.12e-05,-6.63e-05
1.5153,1.04e-08,1.728,-2.452452452,1.14e-05,-6.72e-05
1.5153,1.04e-08,1.728,-2.432432432,1.1e-05,-6.77e-05
1.5153,1.04e-08,1.728,-2.412412412,1.14e-05,-6.91e-05
1.5153,1.04e-08,1.728,-2.392392392,1.17e-05,-7.01e-05
1.5152,1.04e-08,1.728,-2.372372372,1.22e-05,-7.2e-05
1.5152,1.04e-08,1.728,-2.352352352,1.22e-05,-7.3e-05
1.5152,1.04e-08,1.728,-2.332332332,1.22e-05,-7.44e-05
1.5152,1.04e-08,1.728,-2.312312312,1.24e-05,-7.53e-05
1.5152,1.04e-08,1.728,-2.292292292,1.22e-05,-7.68e-05
1.5152,1.04e-08,1.728,-2.272272272,1.22e-05,-7.87e-05
1.5152,1.04e-08,1.728,-2.252252252,1.22e-05,-8.15e-05
1.5152,1.04e-08,1.728,-2.232232232,1.22e-05,-8.44e-05
1.5151,1.04e-08,1.728,-2.212212212,1.24e-05,-8.68e-05
1.5151,1.04e-08,1.728,-2.192192192,1.29e-05,-8.92e-05
1.5151,1.04e-08,1.728,-2.172172172,1.31e-05,-9.11e-05
1.5151,1.04e-08,1.728,-2.152152152,1.34e-05,-9.25e-05
1.5151,1.04e-08,1.728,-2.132132132,1.34e-05,-9.49e-05
1.5151,1.04e-08,1.728,-2.112112112,1.34e-05,-9.63e-05
1.5151,1.04e-08,1.728,-2.092092092,1.34e-05,-9.87e-05
1.515,1.04e-08,1.728,-2.072072072,1.34e-05,-0.00010109
1.515,1.04e-08,1.728,-2.052052052,1.26e-05,-0.000103951
1.515,1.04e-08,1.728,-2.032032032,1.19e-05,-0.000105381
1.515,1.04e-08,1.728,-2.012012012,1.14e-05,-0.000109196
1.515,1.04e-08,1.728,-1.991991992,1.07e-05,-0.000113011
1.515,1.04e-08,1.728,-1.971971972,9.78e-06,-0.000117302
1.515,1.04e-08,1.728,-1.951951952,8.82e-06,-0.000120163
1.515,1.04e-08,1.728,-1.931931932,7.87e-06,-0.000121594
1.515,1.04e-08,1.728,-1.911911912,6.68e-06,-0.000124455
1.5149,1.04e-08,1.728,-1.891891892,6.44e-06,-0.000125886
1.5149,1.04e-08,1.728,-1.871871872,5.96e-06,-0.000127316
1.5149,1.04e-08,1.728,-1.851851852,5.96e-06,-0.00012827
1.5149,1.04e-08,1.728,-1.831831832,5.48e-06,-0.000129701
1.5149,1.04e-08,1.728,-1.811811812,4.41e-06,-0.000131608
1.5149,1.04e-08,1.728,-1.791791792,3.4e-06,-0.000132562
1.5149,1.04e-08,1.728,-1.771771772,2.73e-06,-0.000133515
1.5149,1.04e-08,1.728,-1.751751752,2.02e-06,-0.000134469
1.5148,1.04e-08,1.728,-1.731731732,1.34e-06,-0.000135423
1.5148,1.04e-08,1.728,-1.711711712,4.78e-07,-0.000136376
1.5148,1.04e-08,1.728,-1.691691692,4.19e-07,-0.000136376
1.5148,1.04e-08,1.728,-1.671671672,4.7e-07,-0.000136376
1.5148,1.04e-08,1.728,-1.651651652,1.99e-07,-0.000136853
1.5147,1.04e-08,1.728,-1.631631632,-9.87e-08,-0.00013733
1.5148,1.05e-08,1.728,-1.611611612,-5.09e-07,-0.000136853
1.5147,1.04e-08,1.728,-1.591591592,-5.31e-07,-0.00013733
1.5147,1.04e-08,1.728,-1.571571572,-7.88e-07,-0.000136853
1.5147,1.04e-08,1.728,-1.551551552,-8.2e-07,-0.00013733
1.5147,1.04e-08,1.728,-1.531531532,-6.35e-07,-0.00013733
1.5147,1.04e-08,1.728,-1.511511512,-4.74e-07,-0.00013733
1.5147,1.04e-08,1.728,-1.491491491,-3e-07,-0.00013733
1.5147,1.05e-08,1.728,-1.471471471,-2.22e-07,-0.00013733
1.5147,1.05e-08,1.728,-1.451451451,-5.87e-08,-0.00013733
1.5146,1.05e-08,1.728,-1.431431431,-3e-07,-0.000136853
1.5146,1.05e-08,1.728,-1.411411411,-3.59e-07,-0.00013733
1.5146,1.05e-08,1.728,-1.391391391,-4.83e-07,-0.000136853
1.5146,1.05e-08,1.728,-1.371371371,-4.65e-07,-0.00013733
1.5146,1.05e-08,1.728,-1.351351351,-3.19e-07,-0.00013733
1.5145,1.05e-08,1.728,-1.331331331,-1.92e-07,-0.00013733
1.5146,1.05e-08,1.728,-1.311311311,-9.97e-08,-0.00013733
1.5145,1.05e-08,1.728,-1.291291291,1.01e-07,-0.00013733
1.5145,1.05e-08,1.728,-1.271271271,1.12e-08,-0.00013733
1.5145,1.05e-08,1.728,-1.251251251,-1.79e-07,-0.000136853
1.5145,1.05e-08,1.728,-1.231231231,-2.87e-07,-0.000136853
1.5145,1.05e-08,1.728,-1.211211211,-2.61e-07,-0.000136853
1.5145,1.04e-08,1.728,-1.191191191,-8.48e-08,-0.00013733
1.5145,1.05e-08,1.728,-1.171171171,1.14e-06,-0.00013733
1.5144,1.05e-08,1.728,-1.151151151,1.92e-06,-0.00013733
1.5144,1.05e-08,1.728,-1.131131131,4.87e-06,-0.00013733
1.5144,1.04e-08,1.728,-1.111111111,8.11e-06,-0.00013733
1.5144,1.05e-08,1.728,-1.091091091,1.14e-05,-0.00013733
1.5144,1.05e-08,1.728,-1.071071071,1.48e-05,-0.00013733
1.5144,1.04e-08,1.728,-1.051051051,1.81e-05,-0.00013733
1.5143,1.04e-08,1.728,-1.031031031,2.26e-05,-0.000138761
1.5143,1.04e-08,1.728,-1.011011011,2.77e-05,-0.000139714
1.5143,1.04e-08,1.728,-0.990990991,3.22e-05,-0.000140668
1.5143,1.04e-08,1.728,-0.970970971,3.6e-05,-0.000141622
1.5143,1.04e-08,1.728,-0.950950951,4.03e-05,-0.000142575
1.5143,1.04e-08,1.728,-0.9309309309,4.48e-05,-0.000144006
1.5143,1.04e-08,1.728,-0.9109109109,4.84e-05,-0.000144006
1.5143,1.04e-08,1.728,-0.8908908909,5.22e-05,-0.000144006
1.5142,1.04e-08,1.728,-0.8708708709,5.63e-05,-0.000143529
1.5142,1.04e-08,1.728,-0.8508508509,6.03e-05,-0.000142098
1.5142,1.04e-08,1.728,-0.8308308308,6.41e-05,-0.000140191
1.5142,1.03e-08,1.728,-0.8108108108,6.87e-05,-0.000139714
1.5142,1.03e-08,1.728,-0.7907907908,7.3e-05,-0.000139714
1.5141,1.04e-08,1.728,-0.7707707708,7.75e-05,-0.000138284
1.5141,1.03e-08,1.728,-0.7507507508,8.18e-05,-0.000135423
1.5141,1.03e-08,1.728,-0.7307307307,8.68e-05,-0.000130654
1.5141,1.03e-08,1.728,-0.7107107107,9.13e-05,-0.000126363
1.5141,1.03e-08,1.728,-0.6906906907,9.42e-05,-0.000123025
1.5141,1.03e-08,1.728,-0.6706706707,9.75e-05,-0.000119687
1.5141,1.03e-08,1.728,-0.6506506507,0.000102282,-0.000116349
1.5141,1.03e-08,1.728,-0.6306306306,0.000108481,-0.000112057
1.5141,1.03e-08,1.728,-0.6106106106,0.000113488,-0.000106335
1.514,1.03e-08,1.728,-0.5905905906,0.000116826,-9.92e-05
1.514,1.03e-08,1.728,-0.5705705706,0.000120163,-9.2e-05
1.514,1.03e-08,1.728,-0.5505505506,0.00012374,-8.34e-05
1.514,1.03e-08,1.728,-0.5305305305,0.000127078,-7.44e-05
1.514,1.03e-08,1.728,-0.5105105105,0.000129939,-6.49e-05
1.514,1.02e-08,1.728,-0.4904904905,0.000131846,-5.48e-05
1.514,1.02e-08,1.728,-0.4704704705,0.000133277,-4.58e-05
1.5139,1.02e-08,1.728,-0.4504504505,0.000132562,-3.91e-05
1.5139,1.02e-08,1.728,-0.4304304304,0.000131131,-3.29e-05
1.5139,1.02e-08,1.728,-0.4104104104,0.000129462,-2.72e-05
1.5139,1.02e-08,1.728,-0.3903903904,0.000128509,-2.05e-05
1.5139,1.02e-08,1.728,-0.3703703704,0.000127793,-1.34e-05
1.5138,1.02e-08,1.728,-0.3503503504,0.000126601,-3.34e-06
1.5138,1.02e-08,1.728,-0.3303303303,0.000126363,5.25e-06
1.5138,1.02e-08,1.728,-0.3103103103,0.000125648,1.38e-05
1.5138,1.02e-08,1.728,-0.2902902903,0.000124694,2.34e-05
1.5138,1.02e-08,1.728,-0.2702702703,0.000123979,3.19e-05
1.5137,1.02e-08,1.728,-0.2502502503,0.00012064,3.62e-05
1.5137,1.03e-08,1.728,-0.2302302302,0.000115157,3.86e-05
1.5137,1.03e-08,1.728,-0.2102102102,0.000108481,4.39e-05
1.5137,1.03e-08,1.728,-0.1901901902,0.000104905,5.87e-05
1.5137,1.03e-08,1.728,-0.1701701702,0.000101328,7.3e-05
1.5137,1.03e-08,1.728,-0.1501501502,9.63e-05,8.2e-05
1.5136,1.03e-08,1.728,-0.1301301301,9.32e-05,9.06e-05
1.5136,1.03e-08,1.728,-0.1101101101,8.85e-05,9.68e-05
1.5136,1.03e-08,1.728,-0.09009009009,8.25e-05,9.97e-05
1.5136,1.03e-08,1.728,-0.07007007007,7.63e-05,0.00010252
1.5136,1.03e-08,1.728,-0.05005005005,7.08e-05,0.000107289
1.5136,1.03e-08,1.728,-0.03003003003,6.63e-05,0.000112057
1.5135,1.03e-08,1.728,-0.01001001001,6.29e-05,0.000116349
1.5135,1.03e-08,1.728,0.01001001001,6.08e-05,0.000118733
1.5135,1.03e-08,1.728,0.03003003003,5.89e-05,0.000124932
1.5135,1.03e-08,1.728,0.05005005005,5.77e-05,0.000129224
1.5135,1.03e-08,1.728,0.07007007007,5.63e-05,0.000132562
1.5135,1.03e-08,1.728,0.09009009009,5.46e-05,0.000136853
1.5135,1.03e-08,1.728,0.1101101101,5.29e-05,0.000139237
1.5134,1.03e-08,1.728,0.1301301301,5.1e-05,0.000139237
1.5134,1.03e-08,1.728,0.1501501502,4.91e-05,0.000139714
1.5134,1.03e-08,1.728,0.1701701702,4.7e-05,0.000140191
1.5134,1.03e-08,1.728,0.1901901902,4.53e-05,0.000141145
1.5134,1.03e-08,1.728,0.2102102102,4.34e-05,0.000141145
1.5134,1.03e-08,1.728,0.2302302302,4.2e-05,0.000142098
1.5133,1.04e-08,1.728,0.2502502503,4.08e-05,0.000143529
1.5133,1.04e-08,1.728,0.2702702703,4.03e-05,0.000144483
1.5133,1.04e-08,1.728,0.2902902903,3.74e-05,0.000142575
1.5133,1.04e-08,1.728,0.3103103103,3.36e-05,0.000141145
1.5133,1.04e-08,1.728,0.3303303303,2.96e-05,0.000139237
1.5133,1.04e-08,1.728,0.3503503504,2.53e-05,0.0001359
1.5132,1.04e-08,1.728,0.3703703704,2.15e-05,0.000132562
1.5132,1.04e-08,1.728,0.3903903904,1.69e-05,0.000130654
1.5132,1.04e-08,1.728,0.4104104104,1.31e-05,0.000129224
1.5132,1.04e-08,1.728,0.4304304304,9.78e-06,0.000128747
1.5132,1.04e-08,1.728,0.4504504505,7.39e-06,0.000129224
1.5132,1.04e-08,1.728,0.4704704705,5.01e-06,0.000130654
1.5132,1.04e-08,1.728,0.4904904905,3.21e-06,0.000132085
1.5131,1.04e-08,1.728,0.5105105105,2.09e-06,0.000133992
1.5131,1.04e-08,1.728,0.5305305305,1.63e-06,0.000135423
1.5131,1.04e-08,1.728,0.5505505506,1.09e-06,0.0001359
1.5131,1.04e-08,1.728,0.5705705706,7.13e-07,0.000136376
1.5131,1.04e-08,1.728,0.5905905906,3.74e-07,0.0001359
1.513,1.04e-08,1.728,0.6106106106,4.21e-07,0.000136376
1.513,1.04e-08,1.728,0.6306306306,4.48e-07,0.000136376
1.513,1.04e-08,1.728,0.6506506507,4.53e-07,0.000136376
1.513,1.04e-08,1.728,0.6706706707,3.23e-07,0.000136376
1.513,1.04e-08,1.728,0.6906906907,3.62e-07,0.000136376
1.513,1.04e-08,1.728,0.7107107107,2.41e-07,0.000136376
1.513,1.04e-08,1.728,0.7307307307,2.29e-07,0.000136376
1.5129,1.04e-08,1.728,0.7507507508,3.24e-07,0.000136376
1.5129,1.04e-08,1.728,0.7707707708,2.91e-07,0.000136376
1.5129,1.04e-08,1.728,0.7907907908,3.38e-07,0.000136376
1.5129,1.04e-08,1.728,0.8108108108,4.43e-07,0.000136376
1.5129,1.04e-08,1.728,0.8308308308,3.74e-07,0.000136376
1.5129,1.04e-08,1.728,0.8508508509,3.06e-07,0.000136376
1.5129,1.04e-08,1.728,0.8708708709,3.31e-07,0.000136376
1.5128,1.04e-08,1.728,0.8908908909,3.45e-07,0.000136376
1.5128,1.04e-08,1.728,0.9109109109,3.23e-07,0.000136376
1.5128,1.04e-08,1.728,0.9309309309,3.79e-07,0.000136376
1.5128,1.04e-08,1.728,0.950950951,3.32e-07,0.000136376
1.5128,1.04e-08,1.728,0.970970971,4.13e-07,0.000136376
1.5128,1.04e-08,1.728,0.990990991,5.15e-07,0.0001359
1.5128,1.04e-08,1.728,1.011011011,3e-07,0.000136376
1.5128,1.04e-08,1.728,1.031031031,3.73e-07,0.000136376
1.5127,1.04e-08,1.728,1.051051051,2.55e-07,0.000136376
1.5127,1.04e-08,1.728,1.071071071,4.08e-07,0.000136376
1.5127,1.04e-08,1.728,1.091091091,8.18e-07,0.000136376
1.5127,1.04e-08,1.728,1.111111111,1.39e-06,0.000136376
1.5127,1.04e-08,1.728,1.131131131,2.17e-06,0.0001359
1.5127,1.04e-08,1.728,1.151151151,3.18e-06,0.000135423
1.5127,1.04e-08,1.728,1.171171171,4.53e-06,0.000134946
